"location_id","fips","location_name"
2539,37113,"Macon County"
2499,37115,"Madison County"
2497,37117,"Martin County"
2529,37119,"Mecklenburg County"
2493,37121,"Mitchell County"
2531,37123,"Montgomery County"
2528,37125,"Moore County"
2492,37127,"Nash County"
2560,37129,"New Hanover County"
2466,37131,"Northampton County"
2554,37133,"Onslow County"
2490,37135,"Orange County"
2541,37137,"Pamlico County"
2478,37139,"Pasquotank County"
2558,37141,"Pender County"
2481,37143,"Perquimans County"
2475,37145,"Person County"
2512,37147,"Pitt County"
2538,37149,"Polk County"
2508,37151,"Randolph County"
2550,37153,"Richmond County"
2555,37155,"Robeson County"
2473,37157,"Rockingham County"
2511,37159,"Rowan County"
2522,37161,"Rutherford County"
2540,37163,"Sampson County"
2553,37165,"Scotland County"
2532,37167,"Stanly County"
2471,37169,"Stokes County"
2464,37171,"Surry County"
2519,37173,"Swain County"
2536,37175,"Transylvania County"
2506,37177,"Tyrrell County"
2545,37179,"Union County"
2476,37181,"Vance County"
2498,37183,"Wake County"
2470,37185,"Warren County"
2505,37187,"Washington County"
2480,37189,"Watauga County"
2523,37191,"Wayne County"
2479,37193,"Wilkes County"
2510,37195,"Wilson County"
2484,37197,"Yadkin County"
2496,37199,"Yancey County"
2614,38001,"Adams County"
2597,38003,"Barnes County"
2577,38005,"Benson County"
2592,38007,"Billings County"
2565,38009,"Bottineau County"
2613,38011,"Bowman County"
2563,38013,"Burke County"
2595,38015,"Burleigh County"
2598,38017,"Cass County"
2568,38019,"Cavalier County"
2611,38021,"Dickey County"
2562,38023,"Divide County"
2585,38025,"Dunn County"
2584,38027,"Eddy County"
2603,38029,"Emmons County"
2589,38031,"Foster County"
2591,38033,"Golden Valley County"
2579,38035,"Grand Forks County"
2601,38037,"Grant County"
2586,38039,"Griggs County"
2606,38041,"Hettinger County"
2594,38043,"Kidder County"
2604,38045,"LaMoure County"
2602,38047,"Logan County"
2572,38049,"McHenry County"
2610,38051,"McIntosh County"
2580,38053,"McKenzie County"
2583,38055,"McLean County"
2590,38057,"Mercer County"
2600,38059,"Morton County"
2573,38061,"Mountrail County"
2578,38063,"Nelson County"
2596,38065,"Oliver County"
2569,38067,"Pembina County"
2576,38069,"Pierce County"
2574,38071,"Ramsey County"
2607,38073,"Ransom County"
2564,38075,"Renville County"
2608,38077,"Richland County"
2566,38079,"Rolette County"
2612,38081,"Sargent County"
2581,38083,"Sheridan County"
2609,38085,"Sioux County"
2605,38087,"Slope County"
2599,38089,"Stark County"
2587,38091,"Steele County"
2593,38093,"Stutsman County"
2567,38095,"Towner County"
2588,38097,"Traill County"
2575,38099,"Walsh County"
2570,38101,"Ward County"
2582,38103,"Wells County"
2571,38105,"Williams County"
2697,39001,"Adams County"
2645,39003,"Allen County"
2637,39005,"Ashland County"
2701,39007,"Ashtabula County"
2687,39009,"Athens County"
2651,39011,"Auglaize County"
2667,39013,"Belmont County"
2693,39015,"Brown County"
2685,39017,"Butler County"
2648,39019,"Carroll County"
2664,39021,"Champaign County"
2671,39023,"Clark County"
2692,39025,"Clermont County"
2686,39027,"Clinton County"
2644,39029,"Columbiana County"
2659,39031,"Coshocton County"
2638,39033,"Crawford County"
2619,39035,"Cuyahoga County"
2662,39037,"Darke County"
2627,39039,"Defiance County"
2660,39041,"Delaware County"
2626,39043,"Erie County"
2673,39045,"Fairfield County"
2681,39047,"Fayette County"
2669,39049,"Franklin County"
2616,39051,"Fulton County"
2698,39053,"Gallia County"
2617,39055,"Geauga County"
2678,39057,"Greene County"
2665,39059,"Guernsey County"
2691,39061,"Hamilton County"
2634,39063,"Hancock County"
2646,39065,"Hardin County"
2661,39067,"Harrison County"
2625,39069,"Henry County"
2690,39071,"Highland County"
2682,39073,"Hocking County"
2652,39075,"Holmes County"
2630,39077,"Huron County"
2694,39079,"Jackson County"
2654,39081,"Jefferson County"
2655,39083,"Knox County"
2702,39085,"Lake County"
2700,39087,"Lawrence County"
2663,39089,"Licking County"
2656,39091,"Logan County"
2622,39093,"Lorain County"
2615,39095,"Lucas County"
2670,39097,"Madison County"
2636,39099,"Mahoning County"
2650,39101,"Marion County"
2631,39103,"Medina County"
2695,39105,"Meigs County"
2647,39107,"Mercer County"
2666,39109,"Miami County"
2677,39111,"Monroe County"
2675,39113,"Montgomery County"
2680,39115,"Morgan County"
2649,39117,"Morrow County"
2668,39119,"Muskingum County"
2672,39121,"Noble County"
2620,39123,"Ottawa County"
2633,39125,"Paulding County"
2674,39127,"Perry County"
2679,39129,"Pickaway County"
2696,39131,"Pike County"
2629,39133,"Portage County"
2676,39135,"Preble County"
2635,39137,"Putnam County"
2639,39139,"Richland County"
2688,39141,"Ross County"
2623,39143,"Sandusky County"
2699,39145,"Scioto County"
2632,39147,"Seneca County"
2658,39149,"Shelby County"
2643,39151,"Stark County"
2628,39153,"Summit County"
2624,39155,"Trumbull County"
2653,39157,"Tuscarawas County"
2657,39159,"Union County"
2641,39161,"Van Wert County"
2689,39163,"Vinton County"
2684,39165,"Warren County"
2683,39167,"Washington County"
2640,39169,"Wayne County"
2618,39171,"Williams County"
2621,39173,"Wood County"
2642,39175,"Wyandot County"
2729,40001,"Adair County"
2709,40003,"Alfalfa County"
2767,40005,"Atoka County"
2713,40007,"Beaver County"
2746,40009,"Beckham County"
2733,40011,"Blaine County"
2777,40013,"Bryan County"
2745,40015,"Caddo County"
2740,40017,"Canadian County"
2772,40019,"Carter County"
2727,40021,"Cherokee County"
2778,40023,"Choctaw County"
2711,40025,"Cimarron County"
2752,40027,"Cleveland County"
2765,40029,"Coal County"
2763,40031,"Comanche County"
2774,40033,"Cotton County"
2703,40035,"Craig County"
2728,40037,"Creek County"
2739,40039,"Custer County"
2717,40041,"Delaware County"
2734,40043,"Dewey County"
2720,40045,"Ellis County"
2721,40047,"Garfield County"
2762,40049,"Garvin County"
2753,40051,"Grady County"
2710,40053,"Grant County"
2758,40055,"Greer County"
2760,40057,"Harmon County"
2715,40059,"Harper County"
2749,40061,"Haskell County"
2756,40063,"Hughes County"
2764,40065,"Jackson County"
2775,40067,"Jefferson County"
2771,40069,"Johnston County"
2707,40071,"Kay County"
2730,40073,"Kingfisher County"
2757,40075,"Kiowa County"
2759,40077,"Latimer County"
2751,40079,"Le Flore County"
2736,40081,"Lincoln County"
2731,40083,"Logan County"
2779,40085,"Love County"
2754,40087,"McClain County"
2773,40089,"McCurtain County"
2744,40091,"McIntosh County"
2724,40093,"Major County"
2776,40095,"Marshall County"
2723,40097,"Mayes County"
2769,40099,"Murray County"
2737,40101,"Muskogee County"
2718,40103,"Noble County"
2704,40105,"Nowata County"
2742,40107,"Okfuskee County"
2741,40109,"Oklahoma County"
2738,40111,"Okmulgee County"
2706,40113,"Osage County"
2705,40115,"Ottawa County"
2722,40117,"Pawnee County"
2726,40119,"Payne County"
2755,40121,"Pittsburg County"
2761,40123,"Pontotoc County"
2748,40125,"Pottawatomie County"
2766,40127,"Pushmataha County"
2735,40129,"Roger Mills County"
2719,40131,"Rogers County"
2750,40133,"Seminole County"
2743,40135,"Sequoyah County"
2768,40137,"Stephens County"
2714,40139,"Texas County"
2770,40141,"Tillman County"
2725,40143,"Tulsa County"
2732,40145,"Wagoner County"
2708,40147,"Washington County"
2747,40149,"Washita County"
2712,40151,"Woods County"
2716,40153,"Woodward County"
2796,41001,"Baker County"
2803,41003,"Benton County"
2793,41005,"Clackamas County"
2780,41007,"Clatsop County"
2781,41009,"Columbia County"
2812,41011,"Coos County"
2804,41013,"Crook County"
2814,41015,"Curry County"
2806,41017,"Deschutes County"
2809,41019,"Douglas County"
2786,41021,"Gilliam County"
2800,41023,"Grant County"
2808,41025,"Harney County"
2791,41027,"Hood River County"
2813,41029,"Jackson County"
2801,41031,"Jefferson County"
2815,41033,"Josephine County"
2810,41035,"Klamath County"
2811,41037,"Lake County"
2807,41039,"Lane County"
2799,41041,"Lincoln County"
2802,41043,"Linn County"
2805,41045,"Malheur County"
2795,41047,"Marion County"
2784,41049,"Morrow County"
2790,41051,"Multnomah County"
2797,41053,"Polk County"
2789,41055,"Sherman County"
2787,41057,"Tillamook County"
2782,41059,"Umatilla County"
2785,41061,"Union County"
2783,41063,"Wallowa County"
2792,41065,"Wasco County"
2788,41067,"Washington County"
2798,41069,"Wheeler County"
2794,41071,"Yamhill County"
2872,42001,"Adams County"
2855,42003,"Allegheny County"
2837,42005,"Armstrong County"
2846,42007,"Beaver County"
2862,42009,"Bedford County"
2853,42011,"Berks County"
2849,42013,"Blair County"
2876,42015,"Bradford County"
2858,42017,"Bucks County"
2836,42019,"Butler County"
2851,42021,"Cambria County"
2822,42023,"Cameron County"
2840,42025,"Carbon County"
2832,42027,"Centre County"
2867,42029,"Chester County"
2828,42031,"Clarion County"
2833,42033,"Clearfield County"
2827,42035,"Clinton County"
2831,42037,"Columbia County"
2882,42039,"Crawford County"
2863,42041,"Cumberland County"
2856,42043,"Dauphin County"
2873,42045,"Delaware County"
2819,42047,"Elk County"
2875,42049,"Erie County"
2870,42051,"Fayette County"
2821,42053,"Forest County"
2865,42055,"Franklin County"
2869,42057,"Fulton County"
2874,42059,"Greene County"
2850,42061,"Huntingdon County"
2844,42063,"Indiana County"
2830,42065,"Jefferson County"
2852,42067,"Juniata County"
2818,42069,"Lackawanna County"
2864,42071,"Lancaster County"
2841,42073,"Lawrence County"
2859,42075,"Lebanon County"
2848,42077,"Lehigh County"
2829,42079,"Luzerne County"
2824,42081,"Lycoming County"
2880,42083,"McKean County"
2826,42085,"Mercer County"
2847,42087,"Mifflin County"
2834,42089,"Monroe County"
2861,42091,"Montgomery County"
2838,42093,"Montour County"
2842,42095,"Northampton County"
2835,42097,"Northumberland County"
2857,42099,"Perry County"
2871,42101,"Philadelphia County"
2823,42103,"Pike County"
2881,42105,"Potter County"
2843,42107,"Schuylkill County"
2845,42109,"Snyder County"
2866,42111,"Somerset County"
2825,42113,"Sullivan County"
2879,42115,"Susquehanna County"
2877,42117,"Tioga County"
2839,42119,"Union County"
2820,42121,"Venango County"
2878,42123,"Warren County"
2860,42125,"Washington County"
2816,42127,"Wayne County"
2854,42129,"Westmoreland County"
2817,42131,"Wyoming County"
2868,42133,"York County"
2884,44001,"Bristol County"
2885,44003,"Kent County"
2886,44005,"Newport County"
2883,44007,"Providence County"
2887,44009,"Washington County"
2906,45001,"Abbeville County"
2921,45003,"Aiken County"
2929,45005,"Allendale County"
2897,45007,"Anderson County"
2926,45009,"Bamberg County"
2925,45011,"Barnwell County"
2933,45013,"Beaufort County"
2924,45015,"Berkeley County"
2920,45017,"Calhoun County"
2931,45019,"Charleston County"
2890,45021,"Cherokee County"
2896,45023,"Chester County"
2898,45025,"Chesterfield County"
2918,45027,"Clarendon County"
2928,45029,"Colleton County"
2904,45031,"Darlington County"
2901,45033,"Dillon County"
2927,45035,"Dorchester County"
2917,45037,"Edgefield County"
2903,45039,"Fairfield County"
2909,45041,"Florence County"
2922,45043,"Georgetown County"
2888,45045,"Greenville County"
2907,45047,"Greenwood County"
2930,45049,"Hampton County"
2910,45051,"Horry County"
2932,45053,"Jasper County"
2902,45055,"Kershaw County"
2893,45057,"Lancaster County"
2900,45059,"Laurens County"
2908,45061,"Lee County"
2913,45063,"Lexington County"
2916,45065,"McCormick County"
2911,45067,"Marion County"
2899,45069,"Marlboro County"
2905,45071,"Newberry County"
2894,45073,"Oconee County"
2923,45075,"Orangeburg County"
2892,45077,"Pickens County"
2912,45079,"Richland County"
2914,45081,"Saluda County"
2889,45083,"Spartanburg County"
2915,45085,"Sumter County"
2895,45087,"Union County"
2919,45089,"Williamsburg County"
2891,45091,"York County"
2977,46003,"Aurora County"
2962,46005,"Beadle County"
2994,46007,"Bennett County"
2997,46009,"Bon Homme County"
2966,46011,"Brookings County"
2939,46013,"Brown County"
2978,46015,"Brule County"
2969,46017,"Buffalo County"
2951,46019,"Butte County"
2934,46021,"Campbell County"
2988,46023,"Charles Mix County"
2952,46025,"Clark County"
2999,46027,"Clay County"
2953,46029,"Codington County"
2938,46031,"Corson County"
2980,46033,"Custer County"
2982,46035,"Davison County"
2944,46037,"Day County"
2955,46039,"Deuel County"
2946,46041,"Dewey County"
2991,46043,"Douglas County"
2943,46045,"Edmunds County"
2993,46047,"Fall River County"
2949,46049,"Faulk County"
2947,46051,"Grant County"
2987,46053,"Gregory County"
2961,46055,"Haakon County"
2959,46057,"Hamlin County"
2958,46059,"Hand County"
2983,46061,"Hanson County"
2935,46063,"Harding County"
2964,46065,"Hughes County"
2992,46067,"Hutchinson County"
2957,46069,"Hyde County"
2976,46071,"Jackson County"
2970,46073,"Jerauld County"
2975,46075,"Jones County"
2965,46077,"Kingsbury County"
2974,46079,"Lake County"
2963,46081,"Lawrence County"
2990,46083,"Lincoln County"
2968,46085,"Lyman County"
2984,46087,"McCook County"
2936,46089,"McPherson County"
2940,46091,"Marshall County"
2954,46093,"Meade County"
2979,46095,"Mellette County"
2973,46097,"Miner County"
2981,46099,"Minnehaha County"
2971,46101,"Moody County"
44632,46102,"Oglala Lakota County"
2967,46103,"Pennington County"
2937,46105,"Perkins County"
2948,46107,"Potter County"
2941,46109,"Roberts County"
2972,46111,"Sanborn County"
2950,46115,"Spink County"
2960,46117,"Stanley County"
2956,46119,"Sully County"
2995,46121,"Todd County"
2985,46123,"Tripp County"
2989,46125,"Turner County"
2998,46127,"Union County"
2942,46129,"Walworth County"
2996,46135,"Yankton County"
2945,46137,"Ziebach County"
3037,47001,"Anderson County"
3072,47003,"Bedford County"
3032,47005,"Benton County"
3068,47007,"Bledsoe County"
3058,47009,"Blount County"
3092,47011,"Bradley County"
3012,47013,"Campbell County"
3055,47015,"Cannon County"
3046,47017,"Carroll County"
3017,47019,"Carter County"
3023,47021,"Cheatham County"
3077,47023,"Chester County"
3011,47025,"Claiborne County"
3005,47027,"Clay County"
3044,47029,"Cocke County"
3071,47031,"Coffee County"
3054,47033,"Crockett County"
3045,47035,"Cumberland County"
3029,47037,"Davidson County"
3060,47039,"Decatur County"
3047,47041,"DeKalb County"
3035,47043,"Dickson County"
3041,47045,"Dyer County"
3088,47047,"Fayette County"
3014,47049,"Fentress County"
3091,47051,"Franklin County"
3040,47053,"Gibson County"
3084,47055,"Giles County"
3027,47057,"Grainger County"
3028,47059,"Greene County"
3079,47061,"Grundy County"
3034,47063,"Hamblen County"
3082,47065,"Hamilton County"
3010,47067,"Hancock County"
3085,47069,"Hardeman County"
3086,47071,"Hardin County"
3013,47073,"Hawkins County"
3066,47075,"Haywood County"
3065,47077,"Henderson County"
3021,47079,"Henry County"
3053,47081,"Hickman County"
3030,47083,"Houston County"
3039,47085,"Humphreys County"
3016,47087,"Jackson County"
3043,47089,"Jefferson County"
3008,47091,"Johnson County"
3042,47093,"Knox County"
3018,47095,"Lake County"
3056,47097,"Lauderdale County"
3083,47099,"Lawrence County"
3074,47101,"Lewis County"
3090,47103,"Lincoln County"
3057,47105,"Loudon County"
3075,47107,"McMinn County"
3089,47109,"McNairy County"
3004,47111,"Macon County"
3067,47113,"Madison County"
3093,47115,"Marion County"
3070,47117,"Marshall County"
3061,47119,"Maury County"
3069,47121,"Meigs County"
3073,47123,"Monroe County"
3003,47125,"Montgomery County"
3087,47127,"Moore County"
3031,47129,"Morgan County"
3019,47131,"Obion County"
3015,47133,"Overton County"
3062,47135,"Perry County"
3006,47137,"Pickett County"
3094,47139,"Polk County"
3036,47141,"Putnam County"
3063,47143,"Rhea County"
3050,47145,"Roane County"
3001,47147,"Robertson County"
3048,47149,"Rutherford County"
3009,47151,"Scott County"
3078,47153,"Sequatchie County"
3052,47155,"Sevier County"
3081,47157,"Shelby County"
3026,47159,"Smith County"
3000,47161,"Stewart County"
3007,47163,"Sullivan County"
3002,47165,"Sumner County"
3076,47167,"Tipton County"
3022,47169,"Trousdale County"
3038,47171,"Unicoi County"
3025,47173,"Union County"
3064,47175,"Van Buren County"
3059,47177,"Warren County"
3024,47179,"Washington County"
3080,47181,"Wayne County"
3020,47183,"Weakley County"
3049,47185,"White County"
3051,47187,"Williamson County"
3033,47189,"Wilson County"
3221,48001,"Anderson County"
3200,48003,"Andrews County"
3246,48005,"Angelina County"
3336,48007,"Aransas County"
3142,48009,"Archer County"
3111,48011,"Armstrong County"
3319,48013,"Atascosa County"
3298,48015,"Austin County"
3128,48017,"Bailey County"
3303,48019,"Bandera County"
3286,48021,"Bastrop County"
3145,48023,"Baylor County"
3328,48025,"Bee County"
3254,48027,"Bell County"
3308,48029,"Bexar County"
3284,48031,"Blanco County"
3180,48033,"Borden County"
3210,48035,"Bosque County"
3147,48037,"Bowie County"
3314,48039,"Brazoria County"
3267,48041,"Brazos County"
3276,48043,"Brewster County"
3118,48045,"Briscoe County"
3343,48047,"Brooks County"
3220,48049,"Brown County"
3273,48051,"Burleson County"
3266,48053,"Burnet County"
3300,48055,"Caldwell County"
3333,48057,"Calhoun County"
3198,48059,"Callahan County"
3348,48061,"Cameron County"
3168,48063,"Camp County"
3106,48065,"Carson County"
3167,48067,"Cass County"
3116,48069,"Castro County"
3304,48071,"Chambers County"
3211,48073,"Cherokee County"
3119,48075,"Childress County"
3131,48077,"Clay County"
3146,48079,"Cochran County"
3215,48081,"Coke County"
3219,48083,"Coleman County"
3153,48085,"Collin County"
3112,48087,"Collingsworth County"
3302,48089,"Colorado County"
3301,48091,"Comal County"
3209,48093,"Comanche County"
3244,48095,"Concho County"
3135,48097,"Cooke County"
3234,48099,"Coryell County"
3124,48101,"Cottle County"
3238,48103,"Crane County"
3263,48105,"Crockett County"
3140,48107,"Crosby County"
3224,48109,"Culberson County"
3097,48111,"Dallam County"
3173,48113,"Dallas County"
3181,48115,"Dawson County"
3114,48117,"Deaf Smith County"
3148,48119,"Delta County"
3151,48121,"Denton County"
3317,48123,"DeWitt County"
3139,48125,"Dickens County"
3331,48127,"Dimmit County"
3113,48129,"Donley County"
3337,48131,"Duval County"
3197,48133,"Eastland County"
3217,48135,"Ector County"
3289,48137,"Edwards County"
3193,48139,"Ellis County"
3228,48141,"El Paso County"
3202,48143,"Erath County"
3247,48145,"Falls County"
3137,48147,"Fannin County"
3295,48149,"Fayette County"
3178,48151,"Fisher County"
3125,48153,"Floyd County"
3129,48155,"Foard County"
3306,48157,"Fort Bend County"
3160,48159,"Franklin County"
3223,48161,"Freestone County"
3324,48163,"Frio County"
3183,48165,"Gaines County"
3315,48167,"Galveston County"
3161,48169,"Garza County"
3283,48171,"Gillespie County"
3213,48173,"Glasscock County"
3326,48175,"Goliad County"
3307,48177,"Gonzales County"
3107,48179,"Gray County"
3134,48181,"Grayson County"
3190,48183,"Gregg County"
3272,48185,"Grimes County"
3305,48187,"Guadalupe County"
3126,48189,"Hale County"
3120,48191,"Hall County"
3222,48193,"Hamilton County"
3098,48195,"Hansford County"
3121,48197,"Hardeman County"
3282,48199,"Hardin County"
3296,48201,"Harris County"
3188,48203,"Harrison County"
3103,48205,"Hartley County"
3155,48207,"Haskell County"
3288,48209,"Hays County"
3101,48211,"Hemphill County"
3205,48213,"Henderson County"
3346,48215,"Hidalgo County"
3208,48217,"Hill County"
3143,48219,"Hockley County"
3192,48221,"Hood County"
3165,48223,"Hopkins County"
3243,48225,"Houston County"
3195,48227,"Howard County"
3227,48229,"Hudspeth County"
3152,48231,"Hunt County"
3102,48233,"Hutchinson County"
3245,48235,"Irion County"
3149,48237,"Jack County"
3318,48239,"Jackson County"
3256,48241,"Jasper County"
3259,48243,"Jeff Davis County"
3294,48245,"Jefferson County"
3341,48247,"Jim Hogg County"
3338,48249,"Jim Wells County"
3191,48251,"Johnson County"
3177,48253,"Jones County"
3321,48255,"Karnes County"
3186,48257,"Kaufman County"
3297,48259,"Kendall County"
3344,48261,"Kenedy County"
3158,48263,"Kent County"
3291,48265,"Kerr County"
3274,48267,"Kimble County"
3138,48269,"King County"
3313,48271,"Kinney County"
3340,48273,"Kleberg County"
3144,48275,"Knox County"
3136,48277,"Lamar County"
3127,48279,"Lamb County"
3250,48281,"Lampasas County"
3329,48283,"La Salle County"
3310,48285,"Lavaca County"
3281,48287,"Lee County"
3241,48289,"Leon County"
3285,48291,"Liberty County"
3232,48293,"Limestone County"
3095,48295,"Lipscomb County"
3327,48297,"Live Oak County"
3269,48299,"Llano County"
3226,48301,"Loving County"
3141,48303,"Lubbock County"
3162,48305,"Lynn County"
3248,48307,"McCulloch County"
3230,48309,"McLennan County"
3330,48311,"McMullen County"
3260,48313,"Madison County"
3185,48315,"Marion County"
3199,48317,"Martin County"
3268,48319,"Mason County"
3320,48321,"Matagorda County"
3325,48323,"Maverick County"
3309,48325,"Medina County"
3262,48327,"Menard County"
3214,48329,"Midland County"
3258,48331,"Milam County"
3233,48333,"Mills County"
3196,48335,"Mitchell County"
3132,48337,"Montague County"
3280,48339,"Montgomery County"
3104,48341,"Moore County"
3166,48343,"Morris County"
3123,48345,"Motley County"
3231,48347,"Nacogdoches County"
3206,48349,"Navarro County"
3255,48351,"Newton County"
3201,48353,"Nolan County"
3339,48355,"Nueces County"
3099,48357,"Ochiltree County"
3109,48359,"Oldham County"
3293,48361,"Orange County"
3170,48363,"Palo Pinto County"
3204,48365,"Panola County"
3171,48367,"Parker County"
3115,48369,"Parmer County"
3252,48371,"Pecos County"
3257,48373,"Polk County"
3105,48375,"Potter County"
3278,48377,"Presidio County"
3175,48379,"Rains County"
3110,48381,"Randall County"
3240,48383,"Reagan County"
3299,48385,"Real County"
3133,48387,"Red River County"
3225,48389,"Reeves County"
3332,48391,"Refugio County"
3100,48393,"Roberts County"
3253,48395,"Robertson County"
3174,48397,"Rockwall County"
3218,48399,"Runnels County"
3203,48401,"Rusk County"
3242,48403,"Sabine County"
3237,48405,"San Augustine County"
3271,48407,"San Jacinto County"
3335,48409,"San Patricio County"
3249,48411,"San Saba County"
3261,48413,"Schleicher County"
3179,48415,"Scurry County"
3176,48417,"Shackelford County"
3229,48419,"Shelby County"
3096,48421,"Sherman County"
3189,48423,"Smith County"
3207,48425,"Somervell County"
3345,48427,"Starr County"
3182,48429,"Stephens County"
3212,48431,"Sterling County"
3159,48433,"Stonewall County"
3275,48435,"Sutton County"
3117,48437,"Swisher County"
3172,48439,"Tarrant County"
3194,48441,"Taylor County"
3277,48443,"Terrell County"
3163,48445,"Terry County"
3156,48447,"Throckmorton County"
3154,48449,"Titus County"
3235,48451,"Tom Green County"
3279,48453,"Travis County"
3251,48455,"Trinity County"
3264,48457,"Tyler County"
3184,48459,"Upshur County"
3239,48461,"Upton County"
3312,48463,"Uvalde County"
3290,48465,"Val Verde County"
3187,48467,"Van Zandt County"
3322,48469,"Victoria County"
3265,48471,"Walker County"
3292,48473,"Waller County"
3236,48475,"Ward County"
3287,48477,"Washington County"
3334,48479,"Webb County"
3311,48481,"Wharton County"
3108,48483,"Wheeler County"
3130,48485,"Wichita County"
3122,48487,"Wilbarger County"
3347,48489,"Willacy County"
3270,48491,"Williamson County"
3316,48493,"Wilson County"
3216,48495,"Winkler County"
3150,48497,"Wise County"
3169,48499,"Wood County"
3164,48501,"Yoakum County"
3157,48503,"Young County"
3342,48505,"Zapata County"
3323,48507,"Zavala County"
3370,49001,"Beaver County"
3350,49003,"Box Elder County"
3349,49005,"Cache County"
3364,49007,"Carbon County"
3357,49009,"Daggett County"
3355,49011,"Davis County"
3360,49013,"Duchesne County"
3366,49015,"Emery County"
3374,49017,"Garfield County"
3368,49019,"Grand County"
3375,49021,"Iron County"
3363,49023,"Juab County"
3377,49025,"Kane County"
3367,49027,"Millard County"
3353,49029,"Morgan County"
3372,49031,"Piute County"
3351,49033,"Rich County"
3358,49035,"Salt Lake County"
3373,49037,"San Juan County"
3365,49039,"Sanpete County"
3369,49041,"Sevier County"
3354,49043,"Summit County"
3356,49045,"Tooele County"
3359,49047,"Uintah County"
3362,49049,"Utah County"
3361,49051,"Wasatch County"
3376,49053,"Washington County"
3371,49055,"Wayne County"
3352,49057,"Weber County"
3386,50001,"Addison County"
3390,50003,"Bennington County"
3383,50005,"Caledonia County"
3384,50007,"Chittenden County"
3378,50009,"Essex County"
3380,50011,"Franklin County"
3379,50013,"Grand Isle County"
3382,50015,"Lamoille County"
3387,50017,"Orange County"
3381,50019,"Orleans County"
3389,50021,"Rutland County"
3385,50023,"Washington County"
3391,50025,"Windham County"
3388,50027,"Windsor County"
3433,51001,"Accomack County"
3422,51003,"Albemarle County"
3438,51005,"Alleghany County"
3462,51007,"Amelia County"
3442,51009,"Amherst County"
3458,51011,"Appomattox County"
3401,51013,"Arlington County"
3414,51015,"Augusta County"
3423,51017,"Bath County"
3454,51019,"Bedford County"
3478,51021,"Bland County"
3445,51023,"Botetourt County"
3501,51025,"Brunswick County"
3460,51027,"Buchanan County"
3446,51029,"Buckingham County"
3467,51031,"Campbell County"
3424,51033,"Caroline County"
3507,51035,"Carroll County"
3463,51036,"Charles City County"
3484,51037,"Charlotte County"
3457,51041,"Chesterfield County"
3394,51043,"Clarke County"
3452,51045,"Craig County"
3410,51047,"Culpeper County"
3448,51049,"Cumberland County"
3479,51051,"Dickenson County"
3483,51053,"Dinwiddie County"
3426,51057,"Essex County"
3397,51059,"Fairfax County"
3399,51061,"Fauquier County"
3495,51063,"Floyd County"
3436,51065,"Fluvanna County"
3489,51067,"Franklin County"
3392,51069,"Frederick County"
3464,51071,"Giles County"
3456,51073,"Gloucester County"
3440,51075,"Goochland County"
3518,51077,"Grayson County"
3415,51079,"Greene County"
3510,51081,"Greensville County"
3500,51083,"Halifax County"
3435,51085,"Hanover County"
3450,51087,"Henrico County"
3516,51089,"Henry County"
3413,51091,"Highland County"
3493,51093,"Isle of Wight County"
3466,51095,"James City County"
3437,51097,"King and Queen County"
3419,51099,"King George County"
3439,51101,"King William County"
3441,51103,"Lancaster County"
3512,51105,"Lee County"
3393,51107,"Loudoun County"
3427,51109,"Louisa County"
3496,51111,"Lunenburg County"
3411,51113,"Madison County"
3461,51115,"Mathews County"
3511,51117,"Mecklenburg County"
3447,51119,"Middlesex County"
3471,51121,"Montgomery County"
3432,51125,"Nelson County"
3453,51127,"New Kent County"
3459,51131,"Northampton County"
3434,51133,"Northumberland County"
3480,51135,"Nottoway County"
3417,51137,"Orange County"
3407,51139,"Page County"
3514,51141,"Patrick County"
3524,51143,"Pittsylvania County"
3451,51145,"Powhatan County"
3469,51147,"Prince Edward County"
3474,51149,"Prince George County"
3400,51153,"Prince William County"
3487,51155,"Pulaski County"
3404,51157,"Rappahannock County"
3428,51159,"Richmond County"
3468,51161,"Roanoke County"
3430,51163,"Rockbridge County"
3406,51165,"Rockingham County"
3494,51167,"Russell County"
3513,51169,"Scott County"
3396,51171,"Shenandoah County"
3502,51173,"Smyth County"
3503,51175,"Southampton County"
3418,51177,"Spotsylvania County"
3412,51179,"Stafford County"
3485,51181,"Surry County"
3497,51183,"Sussex County"
3473,51185,"Tazewell County"
3398,51187,"Warren County"
3508,51191,"Washington County"
3421,51193,"Westmoreland County"
3490,51195,"Wise County"
3499,51197,"Wythe County"
3470,51199,"York County"
3405,51510,"Alexandria City"
3523,51520,"Bristol City"
3449,51530,"Buena Vista City"
3431,51540,"Charlottesville City"
3515,51550,"Chesapeake City"
3481,51570,"Colonial Heights City"
3443,51580,"Covington City"
3525,51590,"Danville City"
3519,51595,"Emporia City"
3403,51600,"Fairfax City"
3402,51610,"Falls Church City"
3522,51620,"Franklin City"
3420,51630,"Fredericksburg City"
3521,51640,"Galax City"
3498,51650,"Hampton City"
3416,51660,"Harrisonburg City"
3476,51670,"Hopewell City"
3444,51678,"Lexington City"
3465,51680,"Lynchburg City"
3409,51683,"Manassas City"
3408,51685,"Manassas Park City"
3520,51690,"Martinsville City"
3488,51700,"Newport News City"
3504,51710,"Norfolk City"
3505,51720,"Norton City"
3486,51730,"Petersburg City"
3491,51735,"Poquoson City"
