county_code,NAME,avg_ndvi,Notes_x,County_x,Year,Year Code,Deaths,Population,Crude Rate,Notes_y,County_y,Heat Wave Days Based on Daily Maximum Temperature
,,,---,,,,,,,observations that met the heat event definition occurred. Use caution when interpreting data representing aggregated counties.,,
,,,"Dataset: Underlying Cause of Death, 1999-2020",,,,,,,Total,,Not Applicable
,,,"Dataset: Underlying Cause of Death, 1999-2020",,,,,,,---,,
,,,"Dataset: Underlying Cause of Death, 1999-2020",,,,,,,Dataset: Number of Heat Wave Days in May-September (1981-2010),,
,,,"Dataset: Underlying Cause of Death, 1999-2020",,,,,,,Query Parameters:,,
,,,"Dataset: Underlying Cause of Death, 1999-2020",,,,,,,Year: 2009,,
,,,"Dataset: Underlying Cause of Death, 1999-2020",,,,,,,Group By: County,,
,,,"Dataset: Underlying Cause of Death, 1999-2020",,,,,,,Show Totals: True,,
,,,"Dataset: Underlying Cause of Death, 1999-2020",,,,,,,Show Zero Values: False,,
,,,"Dataset: Underlying Cause of Death, 1999-2020",,,,,,,---,,
,,,"Dataset: Underlying Cause of Death, 1999-2020",,,,,,,Help: See http://wonder.cdc.gov/wonder/help/HeatWaveDays.html for more information.,,
,,,"Dataset: Underlying Cause of Death, 1999-2020",,,,,,,---,,
,,,"Dataset: Underlying Cause of Death, 1999-2020",,,,,,,"Query Date: Dec 4, 2024 4:55:37 PM",,
,,,"Dataset: Underlying Cause of Death, 1999-2020",,,,,,,---,,
,,,"Dataset: Underlying Cause of Death, 1999-2020",,,,,,,Suggested Citation: National Climate Assessment - Extreme Heat Events: Heat Wave Days in May - September for years 1981-2010 on,,
,,,"Dataset: Underlying Cause of Death, 1999-2020",,,,,,,"CDC WONDER Online Database, released 2015. Accessed at http://wonder.cdc.gov/NCA-heatwavedays-historic.html on Dec 4, 2024",,
,,,"Dataset: Underlying Cause of Death, 1999-2020",,,,,,,4:55:37 PM,,
,,,"Dataset: Underlying Cause of Death, 1999-2020",,,,,,,---,,
,,,"Dataset: Underlying Cause of Death, 1999-2020",,,,,,,Caveats:,,
,,,"Dataset: Underlying Cause of Death, 1999-2020",,,,,,,1. About county-level population estimates: population figures for 1981-1989 are intercensal estimates of the July 1 resident,,
,,,"Dataset: Underlying Cause of Death, 1999-2020",,,,,,,population of the United States; population figures for 1990 are modified age-race-sex (MARS) April 1 census counts; population,,
,,,"Dataset: Underlying Cause of Death, 1999-2020",,,,,,,figures for 1991-1999 are from the 1990-1999 series of bridged-race intercensal estimates of the July 1 resident population;,,
,,,"Dataset: Underlying Cause of Death, 1999-2020",,,,,,,population figures for 2000 and 2010 are bridged-race April 1 census counts; and population figures for 2001-2009 are from the,,
,,,"Dataset: Underlying Cause of Death, 1999-2020",,,,,,,revised 2000-2009 series of bridged-race intercensal estimates of the July 1 resident population.,,
,,,"Dataset: Underlying Cause of Death, 1999-2020",,,,,,,"2. The number of heat wave days is computed at the county level, the summary totals show the number of heat wave days per county",,
,,,"Dataset: Underlying Cause of Death, 1999-2020",,,,,,,"per year. When the geographic area spans more than one county, an extreme heat event is counted for each county where measurable",,
,,,"Dataset: Underlying Cause of Death, 1999-2020",,,,,,,observations that met the heat event definition occurred. Use caution when interpreting data representing aggregated counties.,,
,,,Query Parameters:,,,,,,,Total,,Not Applicable
,,,Query Parameters:,,,,,,,---,,
,,,Query Parameters:,,,,,,,Dataset: Number of Heat Wave Days in May-September (1981-2010),,
,,,Query Parameters:,,,,,,,Query Parameters:,,
,,,Query Parameters:,,,,,,,Year: 2009,,
,,,Query Parameters:,,,,,,,Group By: County,,
,,,Query Parameters:,,,,,,,Show Totals: True,,
,,,Query Parameters:,,,,,,,Show Zero Values: False,,
,,,Query Parameters:,,,,,,,---,,
,,,Query Parameters:,,,,,,,Help: See http://wonder.cdc.gov/wonder/help/HeatWaveDays.html for more information.,,
,,,Query Parameters:,,,,,,,---,,
,,,Query Parameters:,,,,,,,"Query Date: Dec 4, 2024 4:55:37 PM",,
,,,Query Parameters:,,,,,,,---,,
,,,Query Parameters:,,,,,,,Suggested Citation: National Climate Assessment - Extreme Heat Events: Heat Wave Days in May - September for years 1981-2010 on,,
,,,Query Parameters:,,,,,,,"CDC WONDER Online Database, released 2015. Accessed at http://wonder.cdc.gov/NCA-heatwavedays-historic.html on Dec 4, 2024",,
,,,Query Parameters:,,,,,,,4:55:37 PM,,
,,,Query Parameters:,,,,,,,---,,
,,,Query Parameters:,,,,,,,Caveats:,,
,,,Query Parameters:,,,,,,,1. About county-level population estimates: population figures for 1981-1989 are intercensal estimates of the July 1 resident,,
,,,Query Parameters:,,,,,,,population of the United States; population figures for 1990 are modified age-race-sex (MARS) April 1 census counts; population,,
,,,Query Parameters:,,,,,,,figures for 1991-1999 are from the 1990-1999 series of bridged-race intercensal estimates of the July 1 resident population;,,
,,,Query Parameters:,,,,,,,population figures for 2000 and 2010 are bridged-race April 1 census counts; and population figures for 2001-2009 are from the,,
,,,Query Parameters:,,,,,,,revised 2000-2009 series of bridged-race intercensal estimates of the July 1 resident population.,,
,,,Query Parameters:,,,,,,,"2. The number of heat wave days is computed at the county level, the summary totals show the number of heat wave days per county",,
,,,Query Parameters:,,,,,,,"per year. When the geographic area spans more than one county, an extreme heat event is counted for each county where measurable",,
,,,Query Parameters:,,,,,,,observations that met the heat event definition occurred. Use caution when interpreting data representing aggregated counties.,,
,,,ICD-10 Codes: J00-J98 (Diseases of the respiratory system),,,,,,,Total,,Not Applicable
,,,ICD-10 Codes: J00-J98 (Diseases of the respiratory system),,,,,,,---,,
,,,ICD-10 Codes: J00-J98 (Diseases of the respiratory system),,,,,,,Dataset: Number of Heat Wave Days in May-September (1981-2010),,
,,,ICD-10 Codes: J00-J98 (Diseases of the respiratory system),,,,,,,Query Parameters:,,
,,,ICD-10 Codes: J00-J98 (Diseases of the respiratory system),,,,,,,Year: 2009,,
,,,ICD-10 Codes: J00-J98 (Diseases of the respiratory system),,,,,,,Group By: County,,
,,,ICD-10 Codes: J00-J98 (Diseases of the respiratory system),,,,,,,Show Totals: True,,
,,,ICD-10 Codes: J00-J98 (Diseases of the respiratory system),,,,,,,Show Zero Values: False,,
,,,ICD-10 Codes: J00-J98 (Diseases of the respiratory system),,,,,,,---,,
,,,ICD-10 Codes: J00-J98 (Diseases of the respiratory system),,,,,,,Help: See http://wonder.cdc.gov/wonder/help/HeatWaveDays.html for more information.,,
,,,ICD-10 Codes: J00-J98 (Diseases of the respiratory system),,,,,,,---,,
,,,ICD-10 Codes: J00-J98 (Diseases of the respiratory system),,,,,,,"Query Date: Dec 4, 2024 4:55:37 PM",,
,,,ICD-10 Codes: J00-J98 (Diseases of the respiratory system),,,,,,,---,,
,,,ICD-10 Codes: J00-J98 (Diseases of the respiratory system),,,,,,,Suggested Citation: National Climate Assessment - Extreme Heat Events: Heat Wave Days in May - September for years 1981-2010 on,,
,,,ICD-10 Codes: J00-J98 (Diseases of the respiratory system),,,,,,,"CDC WONDER Online Database, released 2015. Accessed at http://wonder.cdc.gov/NCA-heatwavedays-historic.html on Dec 4, 2024",,
,,,ICD-10 Codes: J00-J98 (Diseases of the respiratory system),,,,,,,4:55:37 PM,,
,,,ICD-10 Codes: J00-J98 (Diseases of the respiratory system),,,,,,,---,,
,,,ICD-10 Codes: J00-J98 (Diseases of the respiratory system),,,,,,,Caveats:,,
,,,ICD-10 Codes: J00-J98 (Diseases of the respiratory system),,,,,,,1. About county-level population estimates: population figures for 1981-1989 are intercensal estimates of the July 1 resident,,
,,,ICD-10 Codes: J00-J98 (Diseases of the respiratory system),,,,,,,population of the United States; population figures for 1990 are modified age-race-sex (MARS) April 1 census counts; population,,
,,,ICD-10 Codes: J00-J98 (Diseases of the respiratory system),,,,,,,figures for 1991-1999 are from the 1990-1999 series of bridged-race intercensal estimates of the July 1 resident population;,,
,,,ICD-10 Codes: J00-J98 (Diseases of the respiratory system),,,,,,,population figures for 2000 and 2010 are bridged-race April 1 census counts; and population figures for 2001-2009 are from the,,
,,,ICD-10 Codes: J00-J98 (Diseases of the respiratory system),,,,,,,revised 2000-2009 series of bridged-race intercensal estimates of the July 1 resident population.,,
,,,ICD-10 Codes: J00-J98 (Diseases of the respiratory system),,,,,,,"2. The number of heat wave days is computed at the county level, the summary totals show the number of heat wave days per county",,
,,,ICD-10 Codes: J00-J98 (Diseases of the respiratory system),,,,,,,"per year. When the geographic area spans more than one county, an extreme heat event is counted for each county where measurable",,
,,,ICD-10 Codes: J00-J98 (Diseases of the respiratory system),,,,,,,observations that met the heat event definition occurred. Use caution when interpreting data representing aggregated counties.,,
,,,Year/Month: 2009,,,,,,,Total,,Not Applicable
,,,Year/Month: 2009,,,,,,,---,,
,,,Year/Month: 2009,,,,,,,Dataset: Number of Heat Wave Days in May-September (1981-2010),,
,,,Year/Month: 2009,,,,,,,Query Parameters:,,
,,,Year/Month: 2009,,,,,,,Year: 2009,,
,,,Year/Month: 2009,,,,,,,Group By: County,,
,,,Year/Month: 2009,,,,,,,Show Totals: True,,
,,,Year/Month: 2009,,,,,,,Show Zero Values: False,,
,,,Year/Month: 2009,,,,,,,---,,
,,,Year/Month: 2009,,,,,,,Help: See http://wonder.cdc.gov/wonder/help/HeatWaveDays.html for more information.,,
,,,Year/Month: 2009,,,,,,,---,,
,,,Year/Month: 2009,,,,,,,"Query Date: Dec 4, 2024 4:55:37 PM",,
,,,Year/Month: 2009,,,,,,,---,,
,,,Year/Month: 2009,,,,,,,Suggested Citation: National Climate Assessment - Extreme Heat Events: Heat Wave Days in May - September for years 1981-2010 on,,
,,,Year/Month: 2009,,,,,,,"CDC WONDER Online Database, released 2015. Accessed at http://wonder.cdc.gov/NCA-heatwavedays-historic.html on Dec 4, 2024",,
,,,Year/Month: 2009,,,,,,,4:55:37 PM,,
,,,Year/Month: 2009,,,,,,,---,,
,,,Year/Month: 2009,,,,,,,Caveats:,,
,,,Year/Month: 2009,,,,,,,1. About county-level population estimates: population figures for 1981-1989 are intercensal estimates of the July 1 resident,,
,,,Year/Month: 2009,,,,,,,population of the United States; population figures for 1990 are modified age-race-sex (MARS) April 1 census counts; population,,
,,,Year/Month: 2009,,,,,,,figures for 1991-1999 are from the 1990-1999 series of bridged-race intercensal estimates of the July 1 resident population;,,
,,,Year/Month: 2009,,,,,,,population figures for 2000 and 2010 are bridged-race April 1 census counts; and population figures for 2001-2009 are from the,,
,,,Year/Month: 2009,,,,,,,revised 2000-2009 series of bridged-race intercensal estimates of the July 1 resident population.,,
,,,Year/Month: 2009,,,,,,,"2. The number of heat wave days is computed at the county level, the summary totals show the number of heat wave days per county",,
,,,Year/Month: 2009,,,,,,,"per year. When the geographic area spans more than one county, an extreme heat event is counted for each county where measurable",,
,,,Year/Month: 2009,,,,,,,observations that met the heat event definition occurred. Use caution when interpreting data representing aggregated counties.,,
,,,Group By: County; Year,,,,,,,Total,,Not Applicable
,,,Group By: County; Year,,,,,,,---,,
,,,Group By: County; Year,,,,,,,Dataset: Number of Heat Wave Days in May-September (1981-2010),,
,,,Group By: County; Year,,,,,,,Query Parameters:,,
,,,Group By: County; Year,,,,,,,Year: 2009,,
,,,Group By: County; Year,,,,,,,Group By: County,,
,,,Group By: County; Year,,,,,,,Show Totals: True,,
,,,Group By: County; Year,,,,,,,Show Zero Values: False,,
,,,Group By: County; Year,,,,,,,---,,
,,,Group By: County; Year,,,,,,,Help: See http://wonder.cdc.gov/wonder/help/HeatWaveDays.html for more information.,,
,,,Group By: County; Year,,,,,,,---,,
,,,Group By: County; Year,,,,,,,"Query Date: Dec 4, 2024 4:55:37 PM",,
,,,Group By: County; Year,,,,,,,---,,
,,,Group By: County; Year,,,,,,,Suggested Citation: National Climate Assessment - Extreme Heat Events: Heat Wave Days in May - September for years 1981-2010 on,,
,,,Group By: County; Year,,,,,,,"CDC WONDER Online Database, released 2015. Accessed at http://wonder.cdc.gov/NCA-heatwavedays-historic.html on Dec 4, 2024",,
,,,Group By: County; Year,,,,,,,4:55:37 PM,,
,,,Group By: County; Year,,,,,,,---,,
,,,Group By: County; Year,,,,,,,Caveats:,,
,,,Group By: County; Year,,,,,,,1. About county-level population estimates: population figures for 1981-1989 are intercensal estimates of the July 1 resident,,
,,,Group By: County; Year,,,,,,,population of the United States; population figures for 1990 are modified age-race-sex (MARS) April 1 census counts; population,,
,,,Group By: County; Year,,,,,,,figures for 1991-1999 are from the 1990-1999 series of bridged-race intercensal estimates of the July 1 resident population;,,
,,,Group By: County; Year,,,,,,,population figures for 2000 and 2010 are bridged-race April 1 census counts; and population figures for 2001-2009 are from the,,
,,,Group By: County; Year,,,,,,,revised 2000-2009 series of bridged-race intercensal estimates of the July 1 resident population.,,
,,,Group By: County; Year,,,,,,,"2. The number of heat wave days is computed at the county level, the summary totals show the number of heat wave days per county",,
,,,Group By: County; Year,,,,,,,"per year. When the geographic area spans more than one county, an extreme heat event is counted for each county where measurable",,
,,,Group By: County; Year,,,,,,,observations that met the heat event definition occurred. Use caution when interpreting data representing aggregated counties.,,
,,,Show Totals: Disabled,,,,,,,Total,,Not Applicable
,,,Show Totals: Disabled,,,,,,,---,,
,,,Show Totals: Disabled,,,,,,,Dataset: Number of Heat Wave Days in May-September (1981-2010),,
,,,Show Totals: Disabled,,,,,,,Query Parameters:,,
,,,Show Totals: Disabled,,,,,,,Year: 2009,,
,,,Show Totals: Disabled,,,,,,,Group By: County,,
,,,Show Totals: Disabled,,,,,,,Show Totals: True,,
,,,Show Totals: Disabled,,,,,,,Show Zero Values: False,,
,,,Show Totals: Disabled,,,,,,,---,,
,,,Show Totals: Disabled,,,,,,,Help: See http://wonder.cdc.gov/wonder/help/HeatWaveDays.html for more information.,,
,,,Show Totals: Disabled,,,,,,,---,,
,,,Show Totals: Disabled,,,,,,,"Query Date: Dec 4, 2024 4:55:37 PM",,
,,,Show Totals: Disabled,,,,,,,---,,
,,,Show Totals: Disabled,,,,,,,Suggested Citation: National Climate Assessment - Extreme Heat Events: Heat Wave Days in May - September for years 1981-2010 on,,
,,,Show Totals: Disabled,,,,,,,"CDC WONDER Online Database, released 2015. Accessed at http://wonder.cdc.gov/NCA-heatwavedays-historic.html on Dec 4, 2024",,
,,,Show Totals: Disabled,,,,,,,4:55:37 PM,,
,,,Show Totals: Disabled,,,,,,,---,,
,,,Show Totals: Disabled,,,,,,,Caveats:,,
,,,Show Totals: Disabled,,,,,,,1. About county-level population estimates: population figures for 1981-1989 are intercensal estimates of the July 1 resident,,
,,,Show Totals: Disabled,,,,,,,population of the United States; population figures for 1990 are modified age-race-sex (MARS) April 1 census counts; population,,
,,,Show Totals: Disabled,,,,,,,figures for 1991-1999 are from the 1990-1999 series of bridged-race intercensal estimates of the July 1 resident population;,,
,,,Show Totals: Disabled,,,,,,,population figures for 2000 and 2010 are bridged-race April 1 census counts; and population figures for 2001-2009 are from the,,
,,,Show Totals: Disabled,,,,,,,revised 2000-2009 series of bridged-race intercensal estimates of the July 1 resident population.,,
,,,Show Totals: Disabled,,,,,,,"2. The number of heat wave days is computed at the county level, the summary totals show the number of heat wave days per county",,
,,,Show Totals: Disabled,,,,,,,"per year. When the geographic area spans more than one county, an extreme heat event is counted for each county where measurable",,
,,,Show Totals: Disabled,,,,,,,observations that met the heat event definition occurred. Use caution when interpreting data representing aggregated counties.,,
,,,Show Zero Values: False,,,,,,,Total,,Not Applicable
,,,Show Zero Values: False,,,,,,,---,,
,,,Show Zero Values: False,,,,,,,Dataset: Number of Heat Wave Days in May-September (1981-2010),,
,,,Show Zero Values: False,,,,,,,Query Parameters:,,
,,,Show Zero Values: False,,,,,,,Year: 2009,,
,,,Show Zero Values: False,,,,,,,Group By: County,,
,,,Show Zero Values: False,,,,,,,Show Totals: True,,
,,,Show Zero Values: False,,,,,,,Show Zero Values: False,,
,,,Show Zero Values: False,,,,,,,---,,
,,,Show Zero Values: False,,,,,,,Help: See http://wonder.cdc.gov/wonder/help/HeatWaveDays.html for more information.,,
,,,Show Zero Values: False,,,,,,,---,,
,,,Show Zero Values: False,,,,,,,"Query Date: Dec 4, 2024 4:55:37 PM",,
,,,Show Zero Values: False,,,,,,,---,,
,,,Show Zero Values: False,,,,,,,Suggested Citation: National Climate Assessment - Extreme Heat Events: Heat Wave Days in May - September for years 1981-2010 on,,
,,,Show Zero Values: False,,,,,,,"CDC WONDER Online Database, released 2015. Accessed at http://wonder.cdc.gov/NCA-heatwavedays-historic.html on Dec 4, 2024",,
,,,Show Zero Values: False,,,,,,,4:55:37 PM,,
,,,Show Zero Values: False,,,,,,,---,,
,,,Show Zero Values: False,,,,,,,Caveats:,,
,,,Show Zero Values: False,,,,,,,1. About county-level population estimates: population figures for 1981-1989 are intercensal estimates of the July 1 resident,,
,,,Show Zero Values: False,,,,,,,population of the United States; population figures for 1990 are modified age-race-sex (MARS) April 1 census counts; population,,
,,,Show Zero Values: False,,,,,,,figures for 1991-1999 are from the 1990-1999 series of bridged-race intercensal estimates of the July 1 resident population;,,
,,,Show Zero Values: False,,,,,,,population figures for 2000 and 2010 are bridged-race April 1 census counts; and population figures for 2001-2009 are from the,,
,,,Show Zero Values: False,,,,,,,revised 2000-2009 series of bridged-race intercensal estimates of the July 1 resident population.,,
,,,Show Zero Values: False,,,,,,,"2. The number of heat wave days is computed at the county level, the summary totals show the number of heat wave days per county",,
,,,Show Zero Values: False,,,,,,,"per year. When the geographic area spans more than one county, an extreme heat event is counted for each county where measurable",,
,,,Show Zero Values: False,,,,,,,observations that met the heat event definition occurred. Use caution when interpreting data representing aggregated counties.,,
,,,Show Suppressed: False,,,,,,,Total,,Not Applicable
,,,Show Suppressed: False,,,,,,,---,,
,,,Show Suppressed: False,,,,,,,Dataset: Number of Heat Wave Days in May-September (1981-2010),,
,,,Show Suppressed: False,,,,,,,Query Parameters:,,
,,,Show Suppressed: False,,,,,,,Year: 2009,,
,,,Show Suppressed: False,,,,,,,Group By: County,,
,,,Show Suppressed: False,,,,,,,Show Totals: True,,
,,,Show Suppressed: False,,,,,,,Show Zero Values: False,,
,,,Show Suppressed: False,,,,,,,---,,
,,,Show Suppressed: False,,,,,,,Help: See http://wonder.cdc.gov/wonder/help/HeatWaveDays.html for more information.,,
,,,Show Suppressed: False,,,,,,,---,,
,,,Show Suppressed: False,,,,,,,"Query Date: Dec 4, 2024 4:55:37 PM",,
,,,Show Suppressed: False,,,,,,,---,,
,,,Show Suppressed: False,,,,,,,Suggested Citation: National Climate Assessment - Extreme Heat Events: Heat Wave Days in May - September for years 1981-2010 on,,
,,,Show Suppressed: False,,,,,,,"CDC WONDER Online Database, released 2015. Accessed at http://wonder.cdc.gov/NCA-heatwavedays-historic.html on Dec 4, 2024",,
,,,Show Suppressed: False,,,,,,,4:55:37 PM,,
,,,Show Suppressed: False,,,,,,,---,,
,,,Show Suppressed: False,,,,,,,Caveats:,,
,,,Show Suppressed: False,,,,,,,1. About county-level population estimates: population figures for 1981-1989 are intercensal estimates of the July 1 resident,,
,,,Show Suppressed: False,,,,,,,population of the United States; population figures for 1990 are modified age-race-sex (MARS) April 1 census counts; population,,
,,,Show Suppressed: False,,,,,,,figures for 1991-1999 are from the 1990-1999 series of bridged-race intercensal estimates of the July 1 resident population;,,
,,,Show Suppressed: False,,,,,,,population figures for 2000 and 2010 are bridged-race April 1 census counts; and population figures for 2001-2009 are from the,,
,,,Show Suppressed: False,,,,,,,revised 2000-2009 series of bridged-race intercensal estimates of the July 1 resident population.,,
,,,Show Suppressed: False,,,,,,,"2. The number of heat wave days is computed at the county level, the summary totals show the number of heat wave days per county",,
,,,Show Suppressed: False,,,,,,,"per year. When the geographic area spans more than one county, an extreme heat event is counted for each county where measurable",,
,,,Show Suppressed: False,,,,,,,observations that met the heat event definition occurred. Use caution when interpreting data representing aggregated counties.,,
,,,"Calculate Rates Per: 100,000",,,,,,,Total,,Not Applicable
,,,"Calculate Rates Per: 100,000",,,,,,,---,,
,,,"Calculate Rates Per: 100,000",,,,,,,Dataset: Number of Heat Wave Days in May-September (1981-2010),,
,,,"Calculate Rates Per: 100,000",,,,,,,Query Parameters:,,
,,,"Calculate Rates Per: 100,000",,,,,,,Year: 2009,,
,,,"Calculate Rates Per: 100,000",,,,,,,Group By: County,,
,,,"Calculate Rates Per: 100,000",,,,,,,Show Totals: True,,
,,,"Calculate Rates Per: 100,000",,,,,,,Show Zero Values: False,,
,,,"Calculate Rates Per: 100,000",,,,,,,---,,
,,,"Calculate Rates Per: 100,000",,,,,,,Help: See http://wonder.cdc.gov/wonder/help/HeatWaveDays.html for more information.,,
,,,"Calculate Rates Per: 100,000",,,,,,,---,,
,,,"Calculate Rates Per: 100,000",,,,,,,"Query Date: Dec 4, 2024 4:55:37 PM",,
,,,"Calculate Rates Per: 100,000",,,,,,,---,,
,,,"Calculate Rates Per: 100,000",,,,,,,Suggested Citation: National Climate Assessment - Extreme Heat Events: Heat Wave Days in May - September for years 1981-2010 on,,
,,,"Calculate Rates Per: 100,000",,,,,,,"CDC WONDER Online Database, released 2015. Accessed at http://wonder.cdc.gov/NCA-heatwavedays-historic.html on Dec 4, 2024",,
,,,"Calculate Rates Per: 100,000",,,,,,,4:55:37 PM,,
,,,"Calculate Rates Per: 100,000",,,,,,,---,,
,,,"Calculate Rates Per: 100,000",,,,,,,Caveats:,,
,,,"Calculate Rates Per: 100,000",,,,,,,1. About county-level population estimates: population figures for 1981-1989 are intercensal estimates of the July 1 resident,,
,,,"Calculate Rates Per: 100,000",,,,,,,population of the United States; population figures for 1990 are modified age-race-sex (MARS) April 1 census counts; population,,
,,,"Calculate Rates Per: 100,000",,,,,,,figures for 1991-1999 are from the 1990-1999 series of bridged-race intercensal estimates of the July 1 resident population;,,
,,,"Calculate Rates Per: 100,000",,,,,,,population figures for 2000 and 2010 are bridged-race April 1 census counts; and population figures for 2001-2009 are from the,,
,,,"Calculate Rates Per: 100,000",,,,,,,revised 2000-2009 series of bridged-race intercensal estimates of the July 1 resident population.,,
,,,"Calculate Rates Per: 100,000",,,,,,,"2. The number of heat wave days is computed at the county level, the summary totals show the number of heat wave days per county",,
,,,"Calculate Rates Per: 100,000",,,,,,,"per year. When the geographic area spans more than one county, an extreme heat event is counted for each county where measurable",,
,,,"Calculate Rates Per: 100,000",,,,,,,observations that met the heat event definition occurred. Use caution when interpreting data representing aggregated counties.,,
,,,Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups),,,,,,,Total,,Not Applicable
,,,Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups),,,,,,,---,,
,,,Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups),,,,,,,Dataset: Number of Heat Wave Days in May-September (1981-2010),,
,,,Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups),,,,,,,Query Parameters:,,
,,,Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups),,,,,,,Year: 2009,,
,,,Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups),,,,,,,Group By: County,,
,,,Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups),,,,,,,Show Totals: True,,
,,,Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups),,,,,,,Show Zero Values: False,,
,,,Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups),,,,,,,---,,
,,,Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups),,,,,,,Help: See http://wonder.cdc.gov/wonder/help/HeatWaveDays.html for more information.,,
,,,Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups),,,,,,,---,,
,,,Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups),,,,,,,"Query Date: Dec 4, 2024 4:55:37 PM",,
,,,Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups),,,,,,,---,,
,,,Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups),,,,,,,Suggested Citation: National Climate Assessment - Extreme Heat Events: Heat Wave Days in May - September for years 1981-2010 on,,
,,,Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups),,,,,,,"CDC WONDER Online Database, released 2015. Accessed at http://wonder.cdc.gov/NCA-heatwavedays-historic.html on Dec 4, 2024",,
,,,Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups),,,,,,,4:55:37 PM,,
,,,Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups),,,,,,,---,,
,,,Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups),,,,,,,Caveats:,,
,,,Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups),,,,,,,1. About county-level population estimates: population figures for 1981-1989 are intercensal estimates of the July 1 resident,,
,,,Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups),,,,,,,population of the United States; population figures for 1990 are modified age-race-sex (MARS) April 1 census counts; population,,
,,,Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups),,,,,,,figures for 1991-1999 are from the 1990-1999 series of bridged-race intercensal estimates of the July 1 resident population;,,
,,,Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups),,,,,,,population figures for 2000 and 2010 are bridged-race April 1 census counts; and population figures for 2001-2009 are from the,,
,,,Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups),,,,,,,revised 2000-2009 series of bridged-race intercensal estimates of the July 1 resident population.,,
,,,Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups),,,,,,,"2. The number of heat wave days is computed at the county level, the summary totals show the number of heat wave days per county",,
,,,Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups),,,,,,,"per year. When the geographic area spans more than one county, an extreme heat event is counted for each county where measurable",,
,,,Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups),,,,,,,observations that met the heat event definition occurred. Use caution when interpreting data representing aggregated counties.,,
,,,---,,,,,,,Total,,Not Applicable
,,,---,,,,,,,---,,
,,,---,,,,,,,Dataset: Number of Heat Wave Days in May-September (1981-2010),,
,,,---,,,,,,,Query Parameters:,,
,,,---,,,,,,,Year: 2009,,
,,,---,,,,,,,Group By: County,,
,,,---,,,,,,,Show Totals: True,,
,,,---,,,,,,,Show Zero Values: False,,
,,,---,,,,,,,---,,
,,,---,,,,,,,Help: See http://wonder.cdc.gov/wonder/help/HeatWaveDays.html for more information.,,
,,,---,,,,,,,---,,
,,,---,,,,,,,"Query Date: Dec 4, 2024 4:55:37 PM",,
,,,---,,,,,,,---,,
,,,---,,,,,,,Suggested Citation: National Climate Assessment - Extreme Heat Events: Heat Wave Days in May - September for years 1981-2010 on,,
,,,---,,,,,,,"CDC WONDER Online Database, released 2015. Accessed at http://wonder.cdc.gov/NCA-heatwavedays-historic.html on Dec 4, 2024",,
,,,---,,,,,,,4:55:37 PM,,
,,,---,,,,,,,---,,
,,,---,,,,,,,Caveats:,,
,,,---,,,,,,,1. About county-level population estimates: population figures for 1981-1989 are intercensal estimates of the July 1 resident,,
,,,---,,,,,,,population of the United States; population figures for 1990 are modified age-race-sex (MARS) April 1 census counts; population,,
,,,---,,,,,,,figures for 1991-1999 are from the 1990-1999 series of bridged-race intercensal estimates of the July 1 resident population;,,
,,,---,,,,,,,population figures for 2000 and 2010 are bridged-race April 1 census counts; and population figures for 2001-2009 are from the,,
,,,---,,,,,,,revised 2000-2009 series of bridged-race intercensal estimates of the July 1 resident population.,,
,,,---,,,,,,,"2. The number of heat wave days is computed at the county level, the summary totals show the number of heat wave days per county",,
,,,---,,,,,,,"per year. When the geographic area spans more than one county, an extreme heat event is counted for each county where measurable",,
,,,---,,,,,,,observations that met the heat event definition occurred. Use caution when interpreting data representing aggregated counties.,,
,,,Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information.,,,,,,,Total,,Not Applicable
,,,Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information.,,,,,,,---,,
